Date,Open,High,Low,Close,Volume,Adj Close
2015-01-01,0.004,0.004,0.004,0.004,000,0.268
2015-01-02,0.004,0.004,0.004,0.004,2600,0.268
2015-01-05,0.004,0.004,0.004,0.004,33000,0.268
2015-01-06,0.004,0.004,0.004,0.004,000,0.268
2015-01-07,0.003,0.004,0.003,0.004,51300,0.268
2015-01-08,0.004,0.004,0.003,0.003,5800,0.201
2015-01-09,0.004,0.004,0.003,0.003,4700,0.201
2015-01-12,0.003,0.003,0.003,0.003,24200,0.201
2015-01-13,0.003,0.0035,0.003,0.003,2600,0.201
2015-01-14,0.003,0.004,0.003,0.004,63600,0.268
2015-01-15,0.004,0.004,0.004,0.004,4500,0.268
2015-01-16,0.004,0.004,0.004,0.004,000,0.268
2015-01-19,0.004,0.004,0.004,0.004,000,0.268
2015-01-20,0.004,0.004,0.004,0.004,000,0.268
2015-01-21,0.004,0.004,0.004,0.004,51400,0.268
2015-01-22,0.004,0.005,0.004,0.005,46900,0.335
2015-01-23,0.005,0.005,0.005,0.005,000,0.335
2015-01-26,0.005,0.005,0.005,0.005,000,0.335
2015-01-27,0.335,0.335,0.335,0.335,000,22.445
2015-01-28,0.335,0.335,0.335,0.335,000,0.335
2015-01-29,0.335,0.335,0.335,0.335,000,0.335
2015-01-30,0.335,0.335,0.335,0.335,000,0.335
2015-02-02,0.335,0.335,0.335,0.335,000,0.335
2015-02-03,0.335,0.335,0.335,0.335,000,0.335
2015-02-04,0.335,0.335,0.335,0.335,000,0.335
2015-02-05,0.335,0.335,0.335,0.335,000,0.335
2015-02-06,0.335,0.335,0.335,0.335,000,0.335
2015-02-09,0.335,0.335,0.335,0.335,000,0.335
2015-02-10,0.335,0.335,0.335,0.335,000,0.335
2015-02-11,0.335,0.335,0.335,0.335,000,0.335
2015-02-12,0.335,0.335,0.335,0.335,000,0.335
2015-02-13,0.335,0.335,0.335,0.335,000,0.335
2015-02-16,0.335,0.335,0.335,0.335,000,0.335
2015-02-17,0.335,0.335,0.335,0.335,000,0.335
2015-02-18,0.335,0.335,0.335,0.335,000,0.335
2015-02-19,0.335,0.335,0.335,0.335,000,0.335
2015-02-20,0.335,0.335,0.335,0.335,000,0.335
2015-02-23,0.335,0.335,0.335,0.335,000,0.335
2015-02-24,0.335,0.335,0.335,0.335,000,0.335
2015-02-25,0.335,0.335,0.335,0.335,000,0.335
2015-02-26,0.335,0.335,0.335,0.335,000,0.335
2015-02-27,0.335,0.335,0.335,0.335,000,0.335
2015-03-02,0.335,0.335,0.335,0.335,000,0.335
2015-03-03,0.335,0.335,0.335,0.335,000,0.335
2015-03-04,0.335,0.335,0.335,0.335,000,0.335
2015-03-05,0.335,0.335,0.335,0.335,000,0.335
2015-03-06,0.335,0.335,0.335,0.335,000,0.335
2015-03-09,0.335,0.335,0.335,0.335,000,0.335
2015-03-10,0.335,0.335,0.335,0.335,000,0.335
2015-03-11,0.335,0.335,0.335,0.335,000,0.335
2015-03-12,0.335,0.335,0.335,0.335,000,0.335
2015-03-13,0.335,0.335,0.335,0.335,000,0.335
2015-03-16,0.335,0.335,0.335,0.335,000,0.335
2015-03-17,0.335,0.335,0.335,0.335,000,0.335
2015-03-18,0.335,0.335,0.335,0.335,000,0.335
2015-03-19,0.335,0.335,0.335,0.335,000,0.335
2015-03-20,0.335,0.335,0.335,0.335,000,0.335
2015-03-23,0.335,0.335,0.335,0.335,000,0.335
2015-03-24,0.335,0.335,0.335,0.335,000,0.335
2015-03-25,0.335,0.335,0.335,0.335,000,0.335
2015-03-26,0.335,0.335,0.335,0.335,000,0.335
2015-03-27,0.335,0.335,0.335,0.335,000,0.335
2015-03-30,0.335,0.335,0.335,0.335,000,0.335
2015-03-31,0.335,0.335,0.335,0.335,000,0.335
2015-04-01,0.335,0.335,0.335,0.335,000,0.335
2015-04-02,0.335,0.335,0.335,0.335,000,0.335
2015-04-03,0.335,0.335,0.335,0.335,000,0.335
2015-04-06,0.335,0.335,0.335,0.335,000,0.335
2015-04-07,0.335,0.335,0.335,0.335,000,0.335
2015-04-08,0.335,0.335,0.335,0.335,000,0.335
2015-04-09,0.335,0.335,0.335,0.335,000,0.335
2015-04-10,0.335,0.335,0.335,0.335,000,0.335
2015-04-13,0.335,0.335,0.335,0.335,000,0.335
2015-04-14,0.335,0.335,0.335,0.335,000,0.335
2015-04-15,0.335,0.335,0.335,0.335,000,0.335
2015-04-16,0.335,0.335,0.335,0.335,000,0.335
2015-04-17,0.335,0.335,0.335,0.335,000,0.335
2015-04-20,0.335,0.335,0.335,0.335,000,0.335
2015-04-21,0.335,0.335,0.335,0.335,000,0.335
2015-04-22,0.335,0.335,0.335,0.335,000,0.335
2015-04-23,0.335,0.335,0.335,0.335,000,0.335
2015-04-24,0.335,0.335,0.335,0.335,000,0.335
2015-04-27,0.335,0.335,0.335,0.335,000,0.335
2015-04-28,0.335,0.335,0.335,0.335,000,0.335
2015-04-29,0.335,0.335,0.335,0.335,000,0.335
2015-04-30,0.335,0.335,0.335,0.335,000,0.335
2015-05-01,0.335,0.335,0.335,0.335,000,0.335
2015-05-04,0.335,0.335,0.335,0.335,000,0.335
2015-05-05,0.335,0.335,0.335,0.335,000,0.335
2015-05-06,0.335,0.335,0.335,0.335,000,0.335
2015-05-07,0.335,0.335,0.335,0.335,000,0.335
2015-05-08,0.335,0.335,0.335,0.335,000,0.335
2015-05-11,0.335,0.335,0.335,0.335,000,0.335
2015-05-12,0.335,0.335,0.335,0.335,000,0.335
2015-05-13,0.335,0.335,0.335,0.335,000,0.335
2015-05-14,0.335,0.335,0.335,0.335,000,0.335
2015-05-15,0.335,0.335,0.335,0.335,000,0.335
2015-05-18,0.335,0.335,0.335,0.335,000,0.335
2015-05-19,0.335,0.335,0.335,0.335,000,0.335
2015-05-20,0.335,0.335,0.335,0.335,000,0.335
2015-05-21,0.335,0.335,0.335,0.335,000,0.335
2015-05-22,0.335,0.335,0.335,0.335,000,0.335
2015-05-25,0.335,0.335,0.335,0.335,000,0.335
2015-05-26,0.335,0.335,0.335,0.335,000,0.335
2015-05-27,0.335,0.335,0.335,0.335,000,0.335
2015-05-28,0.335,0.335,0.335,0.335,000,0.335
2015-05-29,0.335,0.335,0.335,0.335,000,0.335
2015-06-01,0.335,0.335,0.335,0.335,000,0.335
2015-06-02,0.335,0.335,0.335,0.335,000,0.335
2015-06-03,0.335,0.335,0.335,0.335,000,0.335
2015-06-04,0.335,0.335,0.335,0.335,000,0.335
2015-06-05,0.335,0.335,0.335,0.335,000,0.335
2015-06-08,0.335,0.335,0.335,0.335,000,0.335
2015-06-09,0.335,0.335,0.335,0.335,000,0.335
2015-06-10,0.27,0.28,0.21,0.215,4576100,0.215
2015-06-11,0.21,0.255,0.21,0.25,2515700,0.25
2015-06-12,0.245,0.25,0.235,0.25,1713100,0.25
2015-06-15,0.25,0.33,0.25,0.28,5195600,0.28
2015-06-16,0.28,0.295,0.26,0.26,1800700,0.26
2015-06-17,0.26,0.265,0.245,0.26,308300,0.26
2015-06-18,0.25,0.25,0.24,0.24,384500,0.24
2015-06-19,0.24,0.245,0.235,0.24,466900,0.24
2015-06-22,0.24,0.24,0.24,0.24,9200,0.24
2015-06-23,0.24,0.24,0.21,0.23,339100,0.23
2015-06-24,0.235,0.245,0.23,0.23,287900,0.23
2015-06-25,0.215,0.24,0.215,0.24,36500,0.24
2015-06-26,0.225,0.24,0.225,0.235,159400,0.235
2015-06-29,0.225,0.24,0.21,0.22,305600,0.22
2015-06-30,0.22,0.22,0.21,0.22,235800,0.22
2015-07-01,0.21,0.22,0.20,0.21,250000,0.21
2015-07-02,0.21,0.21,0.21,0.21,65000,0.21
2015-07-03,0.215,0.215,0.205,0.21,316300,0.21
2015-07-06,0.20,0.21,0.185,0.20,67800,0.20
2015-07-07,0.20,0.20,0.19,0.20,20300,0.20
2015-07-08,0.195,0.20,0.195,0.20,89500,0.20
2015-07-09,0.20,0.20,0.20,0.20,000,0.20
2015-07-10,0.20,0.24,0.20,0.23,506200,0.23
2015-07-13,0.23,0.25,0.23,0.23,373200,0.23
2015-07-14,0.23,0.23,0.22,0.22,250000,0.22
2015-07-15,0.21,0.21,0.21,0.21,116300,0.21
2015-07-16,0.215,0.23,0.215,0.22,143400,0.22
2015-07-17,0.23,0.23,0.22,0.22,207500,0.22
2015-07-20,0.22,0.25,0.22,0.25,139400,0.25
2015-07-21,0.23,0.24,0.23,0.23,314800,0.23
2015-07-22,0.22,0.22,0.22,0.22,36800,0.22
2015-07-23,0.215,0.245,0.21,0.245,166100,0.245
2015-07-24,0.24,0.24,0.225,0.225,344700,0.225
2015-07-27,0.22,0.225,0.21,0.21,61500,0.21
2015-07-28,0.21,0.21,0.20,0.205,222300,0.205
2015-07-29,0.18,0.205,0.18,0.20,107100,0.20
2015-07-30,0.20,0.20,0.20,0.20,20000,0.20
2015-07-31,0.20,0.23,0.20,0.225,409600,0.225
2015-08-03,0.185,0.205,0.185,0.20,88000,0.20
2015-08-04,0.185,0.195,0.185,0.185,54200,0.185
2015-08-05,0.185,0.195,0.17,0.195,544200,0.195
2015-08-06,0.195,0.22,0.195,0.21,411800,0.21
2015-08-07,0.20,0.20,0.195,0.195,19200,0.195
2015-08-10,0.19,0.205,0.18,0.19,138000,0.19
2015-08-11,0.185,0.19,0.185,0.185,21800,0.185
2015-08-12,0.185,0.185,0.175,0.185,22400,0.185
2015-08-13,0.185,0.19,0.175,0.18,29300,0.18
2015-08-14,0.18,0.19,0.18,0.19,28900,0.19
2015-08-17,0.19,0.195,0.19,0.195,117900,0.195
2015-08-18,0.21,0.215,0.20,0.20,79800,0.20
2015-08-19,0.20,0.20,0.195,0.195,10500,0.195
2015-08-20,0.19,0.20,0.18,0.18,300400,0.18
2015-08-21,0.18,0.18,0.18,0.18,119700,0.18
2015-08-24,0.175,0.175,0.145,0.17,149600,0.17
2015-08-25,0.16,0.17,0.15,0.17,114400,0.17
2015-08-26,0.17,0.17,0.155,0.17,91500,0.17
2015-08-27,0.16,0.185,0.16,0.185,251100,0.185
2015-08-28,0.195,0.205,0.195,0.20,274300,0.20
2015-08-31,0.20,0.20,0.19,0.19,68200,0.19
2015-09-01,0.195,0.20,0.185,0.20,238000,0.20
2015-09-02,0.195,0.20,0.195,0.20,198000,0.20
2015-09-03,0.20,0.20,0.19,0.19,49500,0.19
2015-09-04,0.20,0.23,0.20,0.23,660500,0.23
2015-09-07,0.23,0.23,0.21,0.23,262000,0.23
2015-09-08,0.23,0.23,0.23,0.23,7200,0.23
2015-09-09,0.23,0.23,0.22,0.22,170500,0.22
2015-09-10,0.22,0.22,0.21,0.22,70900,0.22
2015-09-11,0.215,0.22,0.215,0.22,108800,0.22
2015-09-14,0.215,0.22,0.21,0.22,381900,0.22
2015-09-15,0.215,0.215,0.21,0.215,295400,0.215
2015-09-16,0.22,0.22,0.205,0.21,86500,0.21
2015-09-17,0.22,0.23,0.21,0.21,380400,0.21
2015-09-18,0.215,0.215,0.205,0.205,63000,0.205
2015-09-21,0.205,0.205,0.19,0.20,247400,0.20
2015-09-22,0.20,0.205,0.20,0.20,19500,0.20
2015-09-23,0.19,0.19,0.19,0.19,132400,0.19
2015-09-24,0.20,0.20,0.20,0.20,9800,0.20
2015-09-25,0.20,0.20,0.20,0.20,48000,0.20
2015-09-28,0.20,0.22,0.20,0.205,259500,0.205
2015-09-29,0.20,0.20,0.195,0.195,97200,0.195
2015-09-30,0.195,0.195,0.185,0.185,29300,0.185
2015-10-01,0.185,0.185,0.185,0.185,000,0.185
2015-10-02,0.215,0.215,0.20,0.21,166600,0.21
2015-10-05,0.205,0.21,0.205,0.21,98100,0.21
2015-10-06,0.205,0.205,0.20,0.205,225600,0.205
2015-10-07,0.207,0.207,0.205,0.205,137900,0.205
2015-10-08,0.21,0.25,0.21,0.23,1442100,0.23
2015-10-09,0.235,0.235,0.22,0.235,937500,0.235
2015-10-12,0.23,0.23,0.215,0.22,103400,0.22
2015-10-13,0.215,0.23,0.215,0.22,220700,0.22
2015-10-14,0.23,0.25,0.225,0.25,410800,0.25
2015-10-15,0.245,0.245,0.23,0.245,358100,0.245
2015-10-16,0.245,0.245,0.225,0.245,420000,0.245
2015-10-19,0.235,0.235,0.215,0.225,293500,0.225
2015-10-20,0.23,0.23,0.20,0.20,827000,0.20
2015-10-21,0.205,0.225,0.19,0.205,344000,0.205
2015-10-22,0.215,0.215,0.195,0.195,506100,0.195
2015-10-23,0.20,0.21,0.20,0.20,554100,0.20
2015-10-26,0.20,0.205,0.19,0.19,96500,0.19
2015-10-27,0.19,0.19,0.175,0.18,108700,0.18
2015-10-28,0.18,0.18,0.18,0.18,000,0.18
2015-10-29,0.175,0.18,0.175,0.18,68700,0.18
2015-10-30,0.18,0.18,0.18,0.18,52000,0.18
