Date,Open,High,Low,Close,Volume,Adj Close
2015-01-01,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-02,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-05,0.0992,0.0992,0.0992,0.0992,1108800,0.0992
2015-01-06,0.0992,0.0992,0.0992,0.0992,000,0.0992
2015-01-07,0.0992,0.0992,0.0992,0.0992,000,0.0992
2015-01-08,0.0992,0.0992,0.0992,0.0992,000,0.0992
2015-01-09,0.0992,0.0992,0.0992,0.0992,000,0.0992
2015-01-12,0.0992,0.0992,0.0992,0.0992,48900,0.0992
2015-01-13,0.10371,0.10371,0.10371,0.10371,61900,0.10371
2015-01-14,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-15,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-16,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-19,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-20,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-21,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-22,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-23,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-26,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-27,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-01-28,0.09469,0.09469,0.09469,0.09469,110800,0.09469
2015-01-29,0.09469,0.09469,0.09469,0.09469,000,0.09469
2015-01-30,0.09469,0.09469,0.09469,0.09469,000,0.09469
2015-02-02,0.09469,0.09469,0.09469,0.09469,000,0.09469
2015-02-03,0.09469,0.09469,0.09469,0.09469,000,0.09469
2015-02-04,0.09469,0.09469,0.09469,0.09469,000,0.09469
2015-02-05,0.10371,0.10371,0.10371,0.10371,221700,0.10371
2015-02-06,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-02-09,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-02-10,0.09469,0.09469,0.09469,0.09469,22100,0.09469
2015-02-11,0.09469,0.09469,0.09469,0.09469,188500,0.09469
2015-02-12,0.09469,0.09469,0.09469,0.09469,221700,0.09469
2015-02-13,0.09469,0.09469,0.09469,0.09469,443500,0.09469
2015-02-16,0.09469,0.09469,0.09469,0.09469,116400,0.09469
2015-02-17,0.09469,0.09469,0.09469,0.09469,000,0.09469
2015-02-18,0.09469,0.09469,0.09469,0.09469,105800,0.09469
2015-02-19,0.09469,0.09469,0.09469,0.09469,108200,0.09469
2015-02-20,0.09469,0.09469,0.09469,0.09469,000,0.09469
2015-02-23,0.0992,0.0992,0.0992,0.0992,101000,0.0992
2015-02-24,0.0992,0.0992,0.0992,0.0992,000,0.0992
2015-02-25,0.0992,0.0992,0.0992,0.0992,000,0.0992
2015-02-26,0.10371,0.10371,0.10371,0.10371,96600,0.10371
2015-02-27,0.10371,0.10371,0.10371,0.10371,14100,0.10371
2015-03-02,0.10371,0.10371,0.10371,0.10371,22100,0.10371
2015-03-03,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-03-04,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-03-05,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-03-06,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-03-09,0.10371,0.10371,0.10371,0.10371,000,0.10371
2015-03-10,0.09469,0.0992,0.09469,0.0992,115300,0.0992
2015-03-11,0.0992,0.0992,0.0992,0.0992,000,0.0992
2015-03-12,0.0992,0.0992,0.0992,0.0992,000,0.0992
2015-03-13,0.0992,0.10371,0.0992,0.10371,111400,0.10371
2015-03-16,0.09469,0.09469,0.09469,0.09469,504800,0.09469
2015-03-17,0.09018,0.0992,0.09018,0.0992,434000,0.0992
2015-03-18,0.1008,0.1008,0.1008,0.1008,625000,0.1008
2015-03-19,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-03-20,0.1008,0.1008,0.1008,0.1008,729100,0.1008
2015-03-23,0.096,0.1008,0.0912,0.1008,1135400,0.1008
2015-03-24,0.1056,0.1056,0.096,0.096,98900,0.096
2015-03-25,0.10272,0.1056,0.1008,0.1008,979900,0.1008
2015-03-26,0.1056,0.1056,0.1056,0.1056,42100,0.1056
2015-03-27,0.1056,0.1056,0.1056,0.1056,36000,0.1056
2015-03-30,0.1008,0.1008,0.096,0.096,108400,0.096
2015-03-31,0.1008,0.1056,0.1008,0.1056,296800,0.1056
2015-04-01,0.1056,0.1056,0.1056,0.1056,000,0.1056
2015-04-02,0.1008,0.1008,0.1008,0.1008,26000,0.1008
2015-04-03,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-04-06,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-04-07,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-04-08,0.1008,0.1008,0.0912,0.0912,256200,0.0912
2015-04-09,0.0912,0.0912,0.0912,0.0912,000,0.0912
2015-04-10,0.0912,0.0912,0.0912,0.0912,000,0.0912
2015-04-13,0.0912,0.0912,0.0912,0.0912,000,0.0912
2015-04-14,0.096,0.096,0.096,0.096,312500,0.096
2015-04-15,0.096,0.096,0.096,0.096,000,0.096
2015-04-16,0.096,0.096,0.096,0.096,74500,0.096
2015-04-17,0.096,0.096,0.096,0.096,29500,0.096
2015-04-20,0.1056,0.1056,0.0912,0.0912,3452900,0.0912
2015-04-21,0.0912,0.0912,0.0912,0.0912,4147900,0.0912
2015-04-22,0.0912,0.0912,0.0912,0.0912,2203500,0.0912
2015-04-23,0.0912,0.096,0.0912,0.096,270800,0.096
2015-04-24,0.1008,0.1056,0.096,0.096,125000,0.096
2015-04-27,0.096,0.096,0.096,0.096,107700,0.096
2015-04-28,0.1008,0.1008,0.1008,0.1008,104100,0.1008
2015-04-29,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-04-30,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-05-01,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-05-04,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-05-05,0.1008,0.1008,0.1008,0.1008,145800,0.1008
2015-05-06,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-05-07,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-05-08,0.096,0.1008,0.096,0.1008,192600,0.1008
2015-05-11,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-05-12,0.1008,0.1008,0.1008,0.1008,000,0.1008
2015-05-13,0.1008,0.1008,0.1008,0.1008,20900,0.1008
2015-05-14,0.1008,0.1008,0.1008,0.1008,000,0.1008
